Feature,Mutual Information
affairs,2.59040393421017
scandal,2.59040393421017
exaggerated,2.59040393421017
satisfied,2.59040393421017
on,2.59040393421017
says hillary clinton said,2.59040393421017
hillary clinton said veterans,2.59040393421017
said veterans affairs,2.59040393421017
veterans affairs scandal,2.59040393421017
affairs scandal exaggerated,2.59040393421017
scandal exaggerated .,2.59040393421017
exaggerated . said,2.59040393421017
. said satisfied,2.59040393421017
said satisfied going,2.59040393421017
satisfied going on,2.59040393421017
going on .,2.59040393421017
on . </s>,2.59040393421017
driven,2.59040393421017
theyve,2.59040393421017
<s> <s> driven,2.59040393421017
<s> driven health,2.59040393421017
driven health care,2.59040393421017
health care costs,2.59040393421017
care costs lowest,2.59040393421017
costs lowest theyve,2.59040393421017
lowest theyve 50,2.59040393421017
theyve 50 years,2.59040393421017
50 years .,2.59040393421017
sixty,2.59040393421017
okay,2.59040393421017
shoot,2.59040393421017
soldier,2.59040393421017
<s> <s> sixty,2.59040393421017
<s> sixty five,2.59040393421017
sixty five percent,2.59040393421017
five percent iraqi,2.59040393421017
percent iraqi people,2.59040393421017
iraqi people say,2.59040393421017
people say it's,2.59040393421017
say it's okay,2.59040393421017
it's okay shoot,2.59040393421017
okay shoot american,2.59040393421017
shoot american soldier,2.59040393421017
american soldier .,2.59040393421017
soldier . </s>,2.59040393421017
twelve,2.59040393421017
thrown,2.59040393421017
challenges,2.59040393421017
notion,2.59040393421017
unconstitutional,2.59040393421017
<s> <s> twelve,2.59040393421017
<s> twelve judges,2.59040393421017
twelve judges thrown,2.59040393421017
judges thrown legal,2.59040393421017
thrown legal challenges,2.59040393421017
legal challenges health,2.59040393421017
challenges health care,2.59040393421017
health care law,2.59040393421017
care law rejected,2.59040393421017
law rejected notion,2.59040393421017
rejected notion health,2.59040393421017
notion health care,2.59040393421017
care law unconstitutional,2.59040393421017
law unconstitutional .,2.59040393421017
unconstitutional . </s>,2.59040393421017
precinct,2.59040393421017
murphy,2.59040393421017
recount,2.59040393421017
guatemalan,2.59040393421017
community,2.59040393421017
tally,2.59040393421017
showed,2.59040393421017
<s> <s> precinct,2.59040393421017
<s> precinct allen,2.59040393421017
precinct allen west,2.59040393421017
allen west pat,2.59040393421017
west pat rick,2.59040393421017
pat rick murphy,2.59040393421017
rick murphy recount,2.59040393421017
murphy recount 7,2.59040393421017
recount 7 registered,2.59040393421017
7 registered voters,2.59040393421017
registered voters guatemalan,2.59040393421017
voters guatemalan community,2.59040393421017
guatemalan community tally,2.59040393421017
community tally showed,2.59040393421017
tally showed 900,2.59040393421017
showed 900 voted,2.59040393421017
900 voted !,2.59040393421017
voted ! !,2.59040393421017
! ! !,2.59040393421017
! ! </s>,2.59040393421017
kathleen,2.59040393421017
sebelius,2.59040393421017
determine,2.59040393421017
not_10,2.59040393421017
not_old,2.59040393421017
not_lung,2.59040393421017
not_ient,2.59040393421017
not_sarah,2.59040393421017
not_murnaghan,2.59040393421017
not_live,2.59040393421017
not_die,2.59040393421017
<s> one person,2.59040393421017
one person kathleen,2.59040393421017
person kathleen sebelius,2.59040393421017
kathleen sebelius going,2.59040393421017
sebelius going determine,2.59040393421017
going determine whether,2.59040393421017
determine whether not,2.59040393421017
whether not not_10,2.59040393421017
not not_10 not_year,2.59040393421017
not_10 not_year not_old,2.59040393421017
not_year not_old not_lung,2.59040393421017
not_old not_lung pat,2.59040393421017
not_lung pat not_ient,2.59040393421017
pat not_ient not_sarah,2.59040393421017
not_ient not_sarah not_murnaghan,2.59040393421017
not_sarah not_murnaghan not_would,2.59040393421017
not_murnaghan not_would not_live,2.59040393421017
not_would not_live not_die,2.59040393421017
not_live not_die .,2.59040393421017
not_die . </s>,2.59040393421017
klein,2.59040393421017
favor,2.59040393421017
<s> <s> ron,2.59040393421017
<s> ron klein,2.59040393421017
ron klein repeatedly,2.59040393421017
klein repeatedly voted,2.59040393421017
repeatedly voted favor,2.59040393421017
voted favor amnesty,2.59040393421017
favor amnesty illegal,2.59040393421017
amnesty illegal immigrants,2.59040393421017
data,2.59040393421017
hubs,2.59040393421017
treasure,2.59040393421017
trove,2.59040393421017
personal,2.59040393421017
info,2.59040393421017
<s> <s> local,2.59040393421017
<s> local law,2.59040393421017
local law enforcement,2.59040393421017
law enforcement .,2.59040393421017
enforcement . .,2.59040393421017
. . access,2.59040393421017
. access obamacare,2.59040393421017
access obamacare data,2.59040393421017
obamacare data hubs,2.59040393421017
data hubs treasure,2.59040393421017
hubs treasure trove,2.59040393421017
treasure trove personal,2.59040393421017
trove personal info,2.59040393421017
personal info .,2.59040393421017
info . </s>,2.59040393421017
university,2.59040393421017
barry,2.59040393421017
soetoro,2.59040393421017
<s> barack obama columbia,2.59040393421017
barack obama columbia university,2.59040393421017
columbia university id,2.59040393421017
university id says,2.59040393421017
id says foreign,2.59040393421017
says foreign student,2.59040393421017
foreign student went,2.59040393421017
student went barry,2.59040393421017
went barry soetoro,2.59040393421017
barry soetoro .,2.59040393421017
soetoro . </s>,2.59040393421017
filled,2.59040393421017
millionaires,2.59040393421017
solution,2.59040393421017
skip,2.59040393421017
vacations,2.59040393421017
<s> john mccain one,2.59040393421017
john mccain one richest,2.59040393421017
one richest people,2.59040393421017
richest people senate,2.59040393421017
people senate filled,2.59040393421017
senate filled millionaires,2.59040393421017
filled millionaires says,2.59040393421017
millionaires says solution,2.59040393421017
says solution housing,2.59040393421017
solution housing crisis,2.59040393421017
housing crisis people,2.59040393421017
crisis people get,2.59040393421017
people get second,2.59040393421017
get second job,2.59040393421017
second job skip,2.59040393421017
job skip vacations,2.59040393421017
skip vacations .,2.59040393421017
vacations . </s>,2.59040393421017
infinite,2.59040393421017
promises,2.59040393421017
<s> <s> terry,2.59040393421017
<s> terry mcauliffe,2.59040393421017
terry mcauliffe wants,2.59040393421017
mcauliffe wants raise,2.59040393421017
wants raise taxes,2.59040393421017
raise taxes 1,2.59040393421017
taxes 1 700,2.59040393421017
1 700 pay,2.59040393421017
700 pay infinite,2.59040393421017
pay infinite promises,2.59040393421017
infinite promises .,2.59040393421017
promises . </s>,2.59040393421017
<s> top 1,2.59040393421017
1 percent pay,2.59040393421017
percent pay half,2.59040393421017
pay half entire,2.59040393421017
half entire revenue,2.59040393421017
entire revenue country,2.59040393421017
revenue country .,2.59040393421017
difference,2.59040393421017
things,2.59040393421017
headed,2.59040393421017
816,2.59040393421017
saved,2.59040393421017
<s> <s> difference,2.59040393421017
<s> difference previous,2.59040393421017
difference previous four,2.59040393421017
previous four years,2.59040393421017
four years things,2.59040393421017
years things headed,2.59040393421017
things headed brought,2.59040393421017
headed brought last,2.59040393421017
brought last four,2.59040393421017
four years total,2.59040393421017
years total 816,2.59040393421017
total 816 saved,2.59040393421017
816 saved property,2.59040393421017
saved property tax,2.59040393421017
property tax money,2.59040393421017
tax money .,2.59040393421017
not_system,2.59040393421017
not_growers,2.59040393421017
not_dairies,2.59040393421017
not_bring,2.59040393421017
not_workforce,2.59040393421017
not_legally,2.59040393421017
united states not,2.59040393421017
states not not_system,2.59040393421017
not not_system not_growers,2.59040393421017
not_system not_growers not_dairies,2.59040393421017
not_growers not_dairies not_bring,2.59040393421017
not_dairies not_bring not_workforce,2.59040393421017
not_bring not_workforce not_legally,2.59040393421017
not_workforce not_legally not_u,2.59040393421017
not_legally not_u .,2.59040393421017
same,2.59040393421017
<s> says never,2.59040393421017
says never said,2.59040393421017
never said would,2.59040393421017
said would keep,2.59040393421017
would keep education,2.59040393421017
keep education funding,2.59040393421017
education funding same,2.59040393421017
funding same .,2.59040393421017
same . </s>,2.59040393421017
palin,2.59040393421017
wing,2.59040393421017
buchanan,2.59040393421017
<s> <s> palin,2.59040393421017
<s> palin supported,2.59040393421017
palin supported right,2.59040393421017
supported right wing,2.59040393421017
right wing extremist,2.59040393421017
wing extremist pat,2.59040393421017
extremist pat buchanan,2.59040393421017
pat buchanan president,2.59040393421017
buchanan president 2000,2.59040393421017
president 2000 .,2.59040393421017
2000 . </s>,2.59040393421017
block,2.59040393421017
production,2.59040393421017
sherrod brown voted,2.59040393421017
brown voted block,2.59040393421017
voted block american,2.59040393421017
block american energy,2.59040393421017
american energy production,2.59040393421017
energy production increase,2.59040393421017
production increase energy,2.59040393421017
increase energy taxes,2.59040393421017
energy taxes .,2.59040393421017
jeanne,2.59040393421017
shaheen,2.59040393421017
measure,2.59040393421017
amounted,2.59040393421017
<s> says jeanne,2.59040393421017
says jeanne shaheen,2.59040393421017
jeanne shaheen voted,2.59040393421017
shaheen voted measure,2.59040393421017
voted measure would,2.59040393421017
measure would amounted,2.59040393421017
would amounted new,2.59040393421017
amounted new national,2.59040393421017
new national energy,2.59040393421017
national energy tax,2.59040393421017
energy tax .,2.59040393421017
fighting,2.59040393421017
toughen,2.59040393421017
penalties,2.59040393421017
workplace,2.59040393421017
gender,2.59040393421017
discrimination,2.59040393421017
belonged,2.59040393421017
cooking,2.59040393421017
cleaning,2.59040393421017
<s> <s> fighting,2.59040393421017
<s> fighting move,2.59040393421017
fighting move toughen,2.59040393421017
move toughen penalties,2.59040393421017
toughen penalties workplace,2.59040393421017
penalties workplace gender,2.59040393421017
workplace gender discrimination,2.59040393421017
gender discrimination state,2.59040393421017
discrimination state sen,2.59040393421017
state sen .,2.59040393421017
sen . glenn,2.59040393421017
. glenn grothman,2.59040393421017
glenn grothman said,2.59040393421017
grothman said didnt,2.59040393421017
said didnt believe,2.59040393421017
didnt believe women,2.59040393421017
believe women belonged,2.59040393421017
women belonged workplace,2.59040393421017
belonged workplace belonged,2.59040393421017
workplace belonged home,2.59040393421017
belonged home cooking,2.59040393421017
home cooking cleaning,2.59040393421017
cooking cleaning babies,2.59040393421017
cleaning babies .,2.59040393421017
babies . </s>,2.59040393421017
rule,2.59040393421017
infrastructure,2.59040393421017
611,2.59040393421017
<s> put 47,2.59040393421017
put 47 billion,2.59040393421017
47 billion revenue,2.59040393421017
billion revenue raised,2.59040393421017
revenue raised 10,2.59040393421017
raised 10 years,2.59040393421017
10 years buffett,2.59040393421017
years buffett rule,2.59040393421017
buffett rule infrastructure,2.59040393421017
rule infrastructure could,2.59040393421017
infrastructure could create,2.59040393421017
could create 611,2.59040393421017
create 611 000,2.59040393421017
611 000 infrastructure,2.59040393421017
000 infrastructure jobs,2.59040393421017
infrastructure jobs .,2.59040393421017
proper,2.59040393421017
collective,2.59040393421017
noun,2.59040393421017
baboons,2.59040393421017
<s> <s> proper,2.59040393421017
<s> proper collective,2.59040393421017
proper collective noun,2.59040393421017
collective noun group,2.59040393421017
noun group baboons,2.59040393421017
group baboons ?,2.59040393421017
baboons ? believe,2.59040393421017
? believe not,2.59040393421017
believe not .,2.59040393421017
not . .,2.59040393421017
. . congress,2.59040393421017
. congress !,2.59040393421017
congress ! </s>,2.59040393421017
difficult,2.59040393421017
hire,2.59040393421017
<s> health reform,2.59040393421017
health reform legislation,2.59040393421017
reform legislation washington,2.59040393421017
legislation washington passed,2.59040393421017
washington passed last,2.59040393421017
passed last year,2.59040393421017
last year made,2.59040393421017
year made difficult,2.59040393421017
made difficult hire,2.59040393421017
difficult hire increased,2.59040393421017
hire increased costs,2.59040393421017
increased costs employers,2.59040393421017
costs employers .,2.59040393421017
employers . </s>,2.59040393421017
<s> <s> cbo,2.59040393421017
<s> cbo congressional,2.59040393421017
cbo congressional budget,2.59040393421017
congressional budget office,2.59040393421017
budget office said,2.59040393421017
office said obamacare,2.59040393421017
said obamacare kill,2.59040393421017
obamacare kill 800,2.59040393421017
kill 800 000,2.59040393421017
800 000 jobs,2.59040393421017
thompson,2.59040393421017
caps,2.59040393421017
damages,2.59040393421017
fairer,2.59040393421017
<s> <s> thompson,2.59040393421017
<s> thompson voted,2.59040393421017
thompson voted 250,2.59040393421017
voted 250 000,2.59040393421017
250 000 caps,2.59040393421017
000 caps damages,2.59040393421017
caps damages almost,2.59040393421017
damages almost anything,2.59040393421017
almost anything would,2.59040393421017
anything would make,2.59040393421017
would make legal,2.59040393421017
make legal system,2.59040393421017
legal system fairer,2.59040393421017
system fairer .,2.59040393421017
fairer . </s>,2.59040393421017
reserve,2.59040393421017
49,2.59040393421017
<s> texas fiscal,2.59040393421017
texas fiscal year,2.59040393421017
fiscal year money,2.59040393421017
year money reserve,2.59040393421017
money reserve 49,2.59040393421017
reserve 49 states,2.59040393421017
49 states combined,2.59040393421017
states combined .,2.59040393421017
strategic,2.59040393421017
petroleum,2.59040393421017
<s> <s> using,2.59040393421017
<s> using strategic,2.59040393421017
using strategic petroleum,2.59040393421017
strategic petroleum reserve,2.59040393421017
petroleum reserve .,2.59040393421017
reserve . </s>,2.59040393421017
uninsured,2.59040393421017
mandates,2.59040393421017
<s> number uninsured,2.59040393421017
number uninsured people,2.59040393421017
uninsured people massachusetts,2.59040393421017
people massachusetts mandates,2.59040393421017
massachusetts mandates passed,2.59040393421017
mandates passed 2006,2.59040393421017
passed 2006 .,2.59040393421017
2006 . </s>,2.59040393421017
upwards,2.59040393421017
decide,2.59040393421017
not_seeing,2.59040393421017
not_ultrasound,2.59040393421017
<s> <s> upwards,2.59040393421017
<s> upwards 90,2.59040393421017
upwards 90 percent,2.59040393421017
90 percent women,2.59040393421017
percent women seeking,2.59040393421017
seeking abortion decide,2.59040393421017
abortion decide not,2.59040393421017
decide not not_abortion,2.59040393421017
not not_abortion not_seeing,2.59040393421017
not_abortion not_seeing not_ultrasound,2.59040393421017
not_seeing not_ultrasound .,2.59040393421017
not_ultrasound . </s>,2.59040393421017
harbor,2.59040393421017
<s> spend less,2.59040393421017
spend less defense,2.59040393421017
less defense today,2.59040393421017
defense today gdp,2.59040393421017
today gdp time,2.59040393421017
gdp time since,2.59040393421017
time since pearl,2.59040393421017
since pearl harbor,2.59040393421017
pearl harbor .,2.59040393421017
harbor . </s>,2.59040393421017
jason,2.59040393421017
kander,2.59040393421017
remaining,2.59040393421017
suspected,2.59040393421017
soil,2.59040393421017
<s> <s> jason,2.59040393421017
<s> jason kander,2.59040393421017
jason kander supports,2.59040393421017
kander supports obamas,2.59040393421017
supports obamas plan,2.59040393421017
obamas plan bring,2.59040393421017
plan bring remaining,2.59040393421017
bring remaining suspected,2.59040393421017
remaining suspected terrorists,2.59040393421017
suspected terrorists u,2.59040393421017
terrorists u .,2.59040393421017
s . soil,2.59040393421017
. soil .,2.59040393421017
soil . </s>,2.59040393421017
blames,2.59040393421017
mike,2.59040393421017
mcintyre,2.59040393421017
nancy,2.59040393421017
pelosi,2.59040393421017
straight,2.59040393421017
beneficiaries,2.59040393421017
<s> <s> blames,2.59040393421017
<s> blames mike,2.59040393421017
blames mike mcintyre,2.59040393421017
mike mcintyre nancy,2.59040393421017
mcintyre nancy pelosi,2.59040393421017
nancy pelosi second,2.59040393421017
pelosi second straight,2.59040393421017
second straight year,2.59040393421017
straight year no,2.59040393421017
year no cost,2.59040393421017
no cost living,2.59040393421017
cost living increases,2.59040393421017
living increases social,2.59040393421017
increases social security,2.59040393421017
social security beneficiaries,2.59040393421017
security beneficiaries .,2.59040393421017
beneficiaries . </s>,2.59040393421017
transfers,2.59040393421017
knowing,2.59040393421017
<s> <s> government,2.59040393421017
<s> government going,2.59040393421017
government going right,2.59040393421017
going right get,2.59040393421017
right get bank,2.59040393421017
get bank account,2.59040393421017
bank account health,2.59040393421017
account health care,2.59040393421017
care bill make,2.59040393421017
bill make transfers,2.59040393421017
make transfers without,2.59040393421017
transfers without knowing,2.59040393421017
without knowing it,2.59040393421017
knowing it .,2.59040393421017
defunding,2.59040393421017
shutting,2.59040393421017
american people support,2.59040393421017
people support defunding,2.59040393421017
support defunding obamacare,2.59040393421017
defunding obamacare oppose,2.59040393421017
obamacare oppose shutting,2.59040393421017
oppose shutting government,2.59040393421017
shutting government .,2.59040393421017
<s> people rhode,2.59040393421017
people rhode island,2.59040393421017
rhode island dont,2.59040393421017
island dont want,2.59040393421017
dont want sex,2.59040393421017
want sex marriage,2.59040393421017
sex marriage .,2.59040393421017
iv,2.59040393421017
missed,2.59040393421017
<s> year congress,2.59040393421017
year congress connie mack,2.59040393421017
congress connie mack iv,2.59040393421017
connie mack iv missed,2.59040393421017
iv missed almost,2.59040393421017
missed almost half,2.59040393421017
almost half votes,2.59040393421017
half votes .,2.59040393421017
votes . </s>,2.59040393421017
<s> <s> 1,2.59040393421017
<s> 1 3,2.59040393421017
1 3 kids,2.59040393421017
3 kids drop,2.59040393421017
kids drop high,2.59040393421017
drop high school,2.59040393421017
school cannot go,2.59040393421017
cannot go college,2.59040393421017
go college start,2.59040393421017
college start career,2.59040393421017
start career .,2.59040393421017
career . </s>,2.59040393421017
not_gen,2.59040393421017
eisenhower,2.59040393421017
saluted,2.59040393421017
personnel,2.59040393421017
<s> not not_even,2.59040393421017
not not_even not_old,2.59040393421017
not_even not_old not_gen,2.59040393421017
not_old not_gen .,2.59040393421017
not_gen . eisenhower,2.59040393421017
. eisenhower saluted,2.59040393421017
eisenhower saluted military,2.59040393421017
saluted military personnel,2.59040393421017
military personnel president,2.59040393421017
personnel president .,2.59040393421017
airplane,2.59040393421017
able,2.59040393421017
<s> <s> cant,2.59040393421017
<s> cant get,2.59040393421017
cant get airplane,2.59040393421017
get airplane 2,2.59040393421017
airplane 2 000,2.59040393421017
2 000 people,2.59040393421017
000 people list,2.59040393421017
people list able,2.59040393421017
list able buy,2.59040393421017
able buy gun,2.59040393421017
buy gun .,2.59040393421017
74,2.59040393421017
<s> <s> 74,2.59040393421017
<s> 74 percent,2.59040393421017
74 percent republicans,2.59040393421017
percent republicans support,2.59040393421017
republicans support affordable,2.59040393421017
support affordable care,2.59040393421017
care act .,2.59040393421017
act . </s>,2.59040393421017
lending,2.59040393421017
practices,2.59040393421017
<s> says alex,2.59040393421017
says alex sink,2.59040393421017
alex sink failed,2.59040393421017
sink failed florida,2.59040393421017
failed florida homeowners,2.59040393421017
florida homeowners using,2.59040393421017
homeowners using predatory,2.59040393421017
using predatory lending,2.59040393421017
predatory lending practices,2.59040393421017
lending practices .,2.59040393421017
practices . </s>,2.59040393421017
banks,2.59040393421017
dodd,2.59040393421017
frank,2.59040393421017
<s> <s> 40,2.59040393421017
<s> 40 percent,2.59040393421017
40 percent small,2.59040393421017
percent small mid,2.59040393421017
small mid size,2.59040393421017
mid size banks,2.59040393421017
size banks loan,2.59040393421017
banks loan money,2.59040393421017
loan money small,2.59040393421017
money small businesses,2.59040393421017
small businesses wiped,2.59040393421017
businesses wiped since,2.59040393421017
wiped since dodd,2.59040393421017
since dodd frank,2.59040393421017
dodd frank passed,2.59040393421017
frank passed .,2.59040393421017
passed . </s>,2.59040393421017
<s> cant check,2.59040393421017
cant check library,2.59040393421017
check library book,2.59040393421017
library book without,2.59040393421017
book without photo,2.59040393421017
without photo id,2.59040393421017
photo id .,2.59040393421017
id . </s>,2.59040393421017
starbucks,2.59040393421017
brand,2.59040393421017
cups,2.59040393421017
<s> says starbucks,2.59040393421017
says starbucks took,2.59040393421017
starbucks took christmas,2.59040393421017
took christmas brand,2.59040393421017
christmas brand new,2.59040393421017
brand new cups,2.59040393421017
new cups .,2.59040393421017
cups . </s>,2.59040393421017
unlimited,2.59040393421017
moment,2.59040393421017
<s> hillary clinton supports,2.59040393421017
hillary clinton supports unlimited,2.59040393421017
supports unlimited abortion,2.59040393421017
unlimited abortion demand,2.59040393421017
abortion demand moment,2.59040393421017
demand moment birth,2.59040393421017
moment birth including,2.59040393421017
birth including partial,2.59040393421017
including partial birth,2.59040393421017
birth abortion taxpayer,2.59040393421017
abortion taxpayer funding,2.59040393421017
taxpayer funding .,2.59040393421017
funding . </s>,2.59040393421017
<s> says raised,2.59040393421017
says raised average,2.59040393421017
raised average family,2.59040393421017
average family income,2.59040393421017
family income 50,2.59040393421017
income 50 percent,2.59040393421017
50 percent tenure,2.59040393421017
percent tenure arkansas,2.59040393421017
tenure arkansas governor,2.59040393421017
arkansas governor .,2.59040393421017
not_covered,2.59040393421017
<s> <s> young,2.59040393421017
<s> young americans,2.59040393421017
young americans right,2.59040393421017
americans right theyre,2.59040393421017
right theyre not,2.59040393421017
theyre not not_covered,2.59040393421017
not not_covered not_health,2.59040393421017
not_covered not_health not_insurance,2.59040393421017
not_health not_insurance .,2.59040393421017
not_insurance . </s>,2.59040393421017
targeted,2.59040393421017
scrutiny,2.59040393421017
not_conservative,2.59040393421017
<s> says two,2.59040393421017
says two thirds,2.59040393421017
two thirds groups,2.59040393421017
thirds groups targeted,2.59040393421017
groups targeted irs,2.59040393421017
targeted irs scrutiny,2.59040393421017
irs scrutiny not,2.59040393421017
scrutiny not not_conservative,2.59040393421017
not not_conservative .,2.59040393421017
not_conservative . </s>,2.59040393421017
rice,2.59040393421017
lumumba,2.59040393421017
moscow,2.59040393421017
mahmoud,2.59040393421017
abbas,2.59040393421017
ali,2.59040393421017
khamenei,2.59040393421017
vladimir putin,2.59040393421017
<s> <s> class,2.59040393421017
<s> class 1968,2.59040393421017
class 1968 pat,2.59040393421017
1968 pat rice,2.59040393421017
pat rice lumumba,2.59040393421017
rice lumumba university,2.59040393421017
lumumba university moscow,2.59040393421017
university moscow mahmoud,2.59040393421017
moscow mahmoud abbas,2.59040393421017
mahmoud abbas one,2.59040393421017
abbas one members,2.59040393421017
one members class,2.59040393421017
members class ali,2.59040393421017
class ali khamenei,2.59040393421017
ali khamenei .,2.59040393421017
khamenei . thats,2.59040393421017
. thats first,2.59040393421017
thats first established,2.59040393421017
first established relationships,2.59040393421017
established relationships young,2.59040393421017
relationships young vladimir putin,2.59040393421017
young vladimir putin .,2.59040393421017
vladimir putin . </s>,2.59040393421017
salary,2.59040393421017
perks,2.59040393421017
s . senator,2.59040393421017
. senator salary,2.59040393421017
senator salary perks,2.59040393421017
salary perks bernie,2.59040393421017
perks bernie top,2.59040393421017
bernie top 1,2.59040393421017
1 percent still,2.59040393421017
percent still paid,2.59040393421017
still paid 13,2.59040393421017
paid 13 percent,2.59040393421017
13 percent taxes,2.59040393421017
percent taxes last,2.59040393421017
taxes last year,2.59040393421017
phone,2.59040393421017
numbers,2.59040393421017
<s> <s> cell,2.59040393421017
<s> cell phone,2.59040393421017
cell phone numbers,2.59040393421017
phone numbers go,2.59040393421017
numbers go public,2.59040393421017
go public month,2.59040393421017
public month .,2.59040393421017
184,2.59040393421017
contract,2.59040393421017
<s> says offered,2.59040393421017
says offered 12,2.59040393421017
offered 12 million,2.59040393421017
12 million savings,2.59040393421017
million savings 2011,2.59040393421017
savings 2011 184,2.59040393421017
2011 184 million,2.59040393421017
184 million savings,2.59040393421017
million savings next,2.59040393421017
savings next 25,2.59040393421017
next 25 years,2.59040393421017
25 years contract,2.59040393421017
years contract negotiations,2.59040393421017
contract negotiations city,2.59040393421017
negotiations city milwaukee,2.59040393421017
city milwaukee .,2.59040393421017
milwaukee . </s>,2.59040393421017
clackamas,2.59040393421017
commissioners,2.59040393421017
approved,2.59040393421017
negotiated,2.59040393421017
agreement,2.59040393421017
countys,2.59040393421017
contribution,2.59040393421017
trimets,2.59040393421017
portland,2.59040393421017
milwaukie,2.59040393421017
rail,2.59040393421017
<s> <s> clackamas,2.59040393421017
<s> clackamas county,2.59040393421017
clackamas county commissioners,2.59040393421017
county commissioners approved,2.59040393421017
commissioners approved re,2.59040393421017
approved re negotiated,2.59040393421017
re negotiated agreement,2.59040393421017
negotiated agreement lower,2.59040393421017
agreement lower countys,2.59040393421017
lower countys contribution,2.59040393421017
countys contribution trimets,2.59040393421017
contribution trimets portland,2.59040393421017
trimets portland milwaukie,2.59040393421017
portland milwaukie light,2.59040393421017
milwaukie light rail,2.59040393421017
light rail project,2.59040393421017
rail project 19,2.59040393421017
project 19 .,2.59040393421017
19 . 9,2.59040393421017
. 9 million,2.59040393421017
9 million 25,2.59040393421017
million 25 million,2.59040393421017
25 million .,2.59040393421017
unwinding,2.59040393421017
requirements,2.59040393421017
obama administration unwinding,2.59040393421017
administration unwinding nations,2.59040393421017
unwinding nations welfare,2.59040393421017
nations welfare work,2.59040393421017
welfare work requirements,2.59040393421017
work requirements .,2.59040393421017
requirements . </s>,2.59040393421017
hurting,2.59040393421017
<s> <s> shes,2.59040393421017
<s> shes voted,2.59040393421017
shes voted 60,2.59040393421017
voted 60 tax,2.59040393421017
60 tax increases,2.59040393421017
tax increases hurting,2.59040393421017
increases hurting middle,2.59040393421017
hurting middle class,2.59040393421017
middle class small,2.59040393421017
class small businesses,2.59040393421017
small businesses .,2.59040393421017
businesses . </s>,2.59040393421017
house representatives 40,2.59040393421017
representatives 40 different,2.59040393421017
40 different jobs,2.59040393421017
different jobs bills,2.59040393421017
jobs bills passed,2.59040393421017
bills passed almost,2.59040393421017
passed almost bipartisan,2.59040393421017
almost bipartisan .,2.59040393421017
bipartisan . </s>,2.59040393421017
sheila,2.59040393421017
jackson,2.59040393421017
hey,2.59040393421017
wrinkly,2.59040393421017
aged,2.59040393421017
beens,2.59040393421017
generation,2.59040393421017
spot,2.59040393421017
planet,2.59040393421017
<s> <s> sheila,2.59040393421017
<s> sheila jackson,2.59040393421017
sheila jackson lee,2.59040393421017
jackson lee texas,2.59040393421017
lee texas said,2.59040393421017
texas said hey,2.59040393421017
said hey wrinkly,2.59040393421017
hey wrinkly white,2.59040393421017
wrinkly white aged,2.59040393421017
white aged beens,2.59040393421017
aged beens time,2.59040393421017
beens time die,2.59040393421017
time die let,2.59040393421017
die let next,2.59040393421017
let next generation,2.59040393421017
next generation spot,2.59040393421017
generation spot planet,2.59040393421017
spot planet .,2.59040393421017
planet . </s>,2.59040393421017
google,2.59040393421017
searches,2.59040393421017
<s> republican small,2.59040393421017
republican small business,2.59040393421017
small business tax,2.59040393421017
business tax cut,2.59040393421017
tax cut bill,2.59040393421017
cut bill spends,2.59040393421017
bill spends 80,2.59040393421017
spends 80 million,2.59040393421017
80 million better,2.59040393421017
million better google,2.59040393421017
better google searches,2.59040393421017
google searches not,2.59040393421017
searches not not_job,2.59040393421017
not not_job not_creation,2.59040393421017
not_job not_creation </s>,2.59040393421017
not_creation </s> </s>,2.59040393421017
taxed,2.59040393421017
<s> <s> america,2.59040393421017
<s> america one,2.59040393421017
america one highest,2.59040393421017
one highest taxed,2.59040393421017
highest taxed nations,2.59040393421017
taxed nations world,2.59040393421017
nations world .,2.59040393421017
itd,2.59040393421017
15th,2.59040393421017
wealthiest,2.59040393421017
<s> <s> black,2.59040393421017
<s> black america,2.59040393421017
black america country,2.59040393421017
america country itd,2.59040393421017
country itd 15th,2.59040393421017
itd 15th wealthiest,2.59040393421017
15th wealthiest nation,2.59040393421017
wealthiest nation world,2.59040393421017
unlicensed,2.59040393421017
sellers,2.59040393421017
online,2.59040393421017
<s> <s> estimated,2.59040393421017
<s> estimated nearly,2.59040393421017
estimated nearly 40,2.59040393421017
nearly 40 percent,2.59040393421017
40 percent guns,2.59040393421017
percent guns sold,2.59040393421017
guns sold america,2.59040393421017
sold america sold,2.59040393421017
america sold private,2.59040393421017
sold private unlicensed,2.59040393421017
private unlicensed sellers,2.59040393421017
unlicensed sellers either,2.59040393421017
sellers either online,2.59040393421017
either online gun,2.59040393421017
online gun shows,2.59040393421017
gun shows .,2.59040393421017
shows . </s>,2.59040393421017
floridians,2.59040393421017
repeal,2.59040393421017
<s> <s> polls,2.59040393421017
<s> polls show,2.59040393421017
polls show floridians,2.59040393421017
show floridians dont,2.59040393421017
floridians dont want,2.59040393421017
dont want repeal,2.59040393421017
want repeal affordable,2.59040393421017
repeal affordable care,2.59040393421017
pascrell,2.59040393421017
<s> says congressman,2.59040393421017
says congressman bill,2.59040393421017
congressman bill pascrell,2.59040393421017
bill pascrell voted,2.59040393421017
pascrell voted remove,2.59040393421017
voted remove public,2.59040393421017
remove public option,2.59040393421017
public option affordable,2.59040393421017
option affordable health,2.59040393421017
affordable health care,2.59040393421017
