Feature,Mutual Information
tax on soup kitchens </s>,2.6027004801270066
on soup kitchens </s> </s>,2.6027004801270066
soup kitchens </s> </s> </s>,2.6027004801270066
kitchens </s> </s> </s> </s>,2.6027004801270066
taxpayer,2.6027004801270066
cars,2.6027004801270066
finland,2.6027004801270066
windmills,2.6027004801270066
<s> <s> says the obama,2.6027004801270066
<s> says the obama administration,2.6027004801270066
says the obama administration spent,2.6027004801270066
the obama administration spent taxpayer,2.6027004801270066
obama administration spent taxpayer dollars,2.6027004801270066
administration spent taxpayer dollars on,2.6027004801270066
spent taxpayer dollars on electric,2.6027004801270066
taxpayer dollars on electric cars,2.6027004801270066
dollars on electric cars in,2.6027004801270066
on electric cars in finland,2.6027004801270066
electric cars in finland and,2.6027004801270066
cars in finland and windmills,2.6027004801270066
in finland and windmills in,2.6027004801270066
finland and windmills in china,2.6027004801270066
and windmills in china </s>,2.6027004801270066
windmills in china </s> </s>,2.6027004801270066
in china </s> </s> </s>,2.6027004801270066
china </s> </s> </s> </s>,2.6027004801270066
<s> <s> we have more,2.6027004801270066
<s> we have more illegal,2.6027004801270066
we have more illegal immigrants,2.6027004801270066
have more illegal immigrants here,2.6027004801270066
more illegal immigrants here than,2.6027004801270066
illegal immigrants here than we,2.6027004801270066
immigrants here than we did,2.6027004801270066
here than we did five,2.6027004801270066
than we did five years,2.6027004801270066
we did five years ago,2.6027004801270066
did five years ago </s>,2.6027004801270066
five years ago </s> </s>,2.6027004801270066
wrote,2.6027004801270066
letter,2.6027004801270066
supporting,2.6027004801270066
hillarycare,2.6027004801270066
<s> <s> <s> says rick,2.6027004801270066
<s> <s> says rick perry,2.6027004801270066
<s> says rick perry wrote,2.6027004801270066
says rick perry wrote a,2.6027004801270066
rick perry wrote a letter,2.6027004801270066
perry wrote a letter supporting,2.6027004801270066
wrote a letter supporting hillarycare,2.6027004801270066
a letter supporting hillarycare </s>,2.6027004801270066
letter supporting hillarycare </s> </s>,2.6027004801270066
supporting hillarycare </s> </s> </s>,2.6027004801270066
hillarycare </s> </s> </s> </s>,2.6027004801270066
patent,2.6027004801270066
trademark,2.6027004801270066
complaints,2.6027004801270066
<s> the u s patent,2.6027004801270066
the u s patent and,2.6027004801270066
u s patent and trademark,2.6027004801270066
s patent and trademark office,2.6027004801270066
patent and trademark office received,2.6027004801270066
and trademark office received zero,2.6027004801270066
trademark office received zero complaints,2.6027004801270066
office received zero complaints about,2.6027004801270066
received zero complaints about the,2.6027004801270066
zero complaints about the washington,2.6027004801270066
complaints about the washington redskins,2.6027004801270066
about the washington redskins name,2.6027004801270066
the washington redskins name </s>,2.6027004801270066
washington redskins name </s> </s>,2.6027004801270066
redskins name </s> </s> </s>,2.6027004801270066
name </s> </s> </s> </s>,2.6027004801270066
proposals,2.6027004801270066
cause,2.6027004801270066
premiums,2.6027004801270066
decreased,2.6027004801270066
hundreds,2.6027004801270066
<s> <s> <s> the presidents,2.6027004801270066
<s> <s> the presidents health,2.6027004801270066
<s> the presidents health care,2.6027004801270066
the presidents health care proposals,2.6027004801270066
presidents health care proposals will,2.6027004801270066
health care proposals will cause,2.6027004801270066
care proposals will cause most,2.6027004801270066
proposals will cause most americans,2.6027004801270066
will cause most americans to,2.6027004801270066
cause most americans to have,2.6027004801270066
most americans to have their,2.6027004801270066
americans to have their premiums,2.6027004801270066
to have their premiums increased,2.6027004801270066
have their premiums increased not,2.6027004801270066
their premiums increased not decreased,2.6027004801270066
premiums increased not decreased and,2.6027004801270066
increased not decreased and hundreds,2.6027004801270066
not decreased and hundreds of,2.6027004801270066
decreased and hundreds of millions,2.6027004801270066
and hundreds of millions of,2.6027004801270066
hundreds of millions of people,2.6027004801270066
of millions of people lose,2.6027004801270066
millions of people lose their,2.6027004801270066
of people lose their current,2.6027004801270066
people lose their current insurance,2.6027004801270066
lose their current insurance coverage,2.6027004801270066
their current insurance coverage </s>,2.6027004801270066
current insurance coverage </s> </s>,2.6027004801270066
insurance coverage </s> </s> </s>,2.6027004801270066
coverage </s> </s> </s> </s>,2.6027004801270066
eric,2.6027004801270066
duncan,2.6027004801270066
elevated,2.6027004801270066
temperature,2.6027004801270066
<s> <s> <s> says thomas,2.6027004801270066
<s> <s> says thomas eric,2.6027004801270066
<s> says thomas eric duncan,2.6027004801270066
says thomas eric duncan came,2.6027004801270066
thomas eric duncan came into,2.6027004801270066
eric duncan came into the,2.6027004801270066
duncan came into the united,2.6027004801270066
came into the united states,2.6027004801270066
into the united states with,2.6027004801270066
the united states with an,2.6027004801270066
united states with an elevated,2.6027004801270066
states with an elevated temperature,2.6027004801270066
with an elevated temperature </s>,2.6027004801270066
an elevated temperature </s> </s>,2.6027004801270066
elevated temperature </s> </s> </s>,2.6027004801270066
temperature </s> </s> </s> </s>,2.6027004801270066
rigs,2.6027004801270066
operation,2.6027004801270066
<s> there are more oil,2.6027004801270066
there are more oil rigs,2.6027004801270066
are more oil rigs in,2.6027004801270066
more oil rigs in operation,2.6027004801270066
oil rigs in operation in,2.6027004801270066
rigs in operation in the,2.6027004801270066
in operation in the united,2.6027004801270066
operation in the united states,2.6027004801270066
the united states than the,2.6027004801270066
united states than the rest,2.6027004801270066
states than the rest of,2.6027004801270066
than the rest of the,2.6027004801270066
the rest of the world,2.6027004801270066
rest of the world combined,2.6027004801270066
of the world combined </s>,2.6027004801270066
amber,2.6027004801270066
alert,2.6027004801270066
<s> <s> <s> the obama,2.6027004801270066
<s> <s> the obama administration,2.6027004801270066
<s> the obama administration shut,2.6027004801270066
the obama administration shut down,2.6027004801270066
obama administration shut down the,2.6027004801270066
administration shut down the amber,2.6027004801270066
shut down the amber alert,2.6027004801270066
down the amber alert program,2.6027004801270066
the amber alert program because,2.6027004801270066
amber alert program because of,2.6027004801270066
alert program because of the,2.6027004801270066
program because of the government,2.6027004801270066
because of the government shutdown,2.6027004801270066
of the government shutdown </s>,2.6027004801270066
hearing,2.6027004801270066
gabrielle,2.6027004801270066
giffords,2.6027004801270066
gen,2.6027004801270066
petraeus,2.6027004801270066
army,2.6027004801270066
emphasis,2.6027004801270066
environmentally,2.6027004801270066
damaging,2.6027004801270066
methods,2.6027004801270066
stabbing,2.6027004801270066
clubbing,2.6027004801270066
enemy,2.6027004801270066
order,2.6027004801270066
minimize,2.6027004801270066
carbon,2.6027004801270066
output,2.6027004801270066
<s> says that in a,2.6027004801270066
says that in a hearing,2.6027004801270066
that in a hearing rep,2.6027004801270066
in a hearing rep gabrielle,2.6027004801270066
a hearing rep gabrielle giffords,2.6027004801270066
hearing rep gabrielle giffords suggested,2.6027004801270066
rep gabrielle giffords suggested to,2.6027004801270066
gabrielle giffords suggested to gen,2.6027004801270066
giffords suggested to gen david,2.6027004801270066
suggested to gen david petraeus,2.6027004801270066
to gen david petraeus that,2.6027004801270066
gen david petraeus that the,2.6027004801270066
david petraeus that the army,2.6027004801270066
petraeus that the army put,2.6027004801270066
that the army put more,2.6027004801270066
the army put more emphasis,2.6027004801270066
army put more emphasis on,2.6027004801270066
put more emphasis on less,2.6027004801270066
more emphasis on less environmentally,2.6027004801270066
emphasis on less environmentally damaging,2.6027004801270066
on less environmentally damaging methods,2.6027004801270066
less environmentally damaging methods like,2.6027004801270066
environmentally damaging methods like stabbing,2.6027004801270066
damaging methods like stabbing or,2.6027004801270066
methods like stabbing or clubbing,2.6027004801270066
like stabbing or clubbing enemy,2.6027004801270066
stabbing or clubbing enemy forces,2.6027004801270066
or clubbing enemy forces in,2.6027004801270066
clubbing enemy forces in order,2.6027004801270066
enemy forces in order to,2.6027004801270066
forces in order to minimize,2.6027004801270066
in order to minimize the,2.6027004801270066
order to minimize the carbon,2.6027004801270066
to minimize the carbon output,2.6027004801270066
minimize the carbon output </s>,2.6027004801270066
the carbon output </s> </s>,2.6027004801270066
carbon output </s> </s> </s>,2.6027004801270066
output </s> </s> </s> </s>,2.6027004801270066
clunkers,2.6027004801270066
junkyard,2.6027004801270066
tow,2.6027004801270066
<s> <s> <s> under the,2.6027004801270066
<s> <s> under the cash,2.6027004801270066
<s> under the cash for,2.6027004801270066
under the cash for clunkers,2.6027004801270066
the cash for clunkers program,2.6027004801270066
cash for clunkers program all,2.6027004801270066
for clunkers program all we,2.6027004801270066
clunkers program all we ve,2.6027004801270066
program all we ve got,2.6027004801270066
all we ve got to,2.6027004801270066
we ve got to do,2.6027004801270066
ve got to do is,2.6027004801270066
got to do is go,2.6027004801270066
to do is go to,2.6027004801270066
do is go to a,2.6027004801270066
is go to a local,2.6027004801270066
go to a local junkyard,2.6027004801270066
to a local junkyard all,2.6027004801270066
a local junkyard all you,2.6027004801270066
local junkyard all you ve,2.6027004801270066
junkyard all you ve got,2.6027004801270066
all you ve got to,2.6027004801270066
you ve got to do,2.6027004801270066
got to do is tow,2.6027004801270066
to do is tow it,2.6027004801270066
do is tow it to,2.6027004801270066
is tow it to your,2.6027004801270066
tow it to your house,2.6027004801270066
it to your house and,2.6027004801270066
to your house and you,2.6027004801270066
your house and you re,2.6027004801270066
house and you re going,2.6027004801270066
and you re going to,2.6027004801270066
you re going to get,2.6027004801270066
re going to get 4,2.6027004801270066
going to get 4 500,2.6027004801270066
to get 4 500 </s>,2.6027004801270066
get 4 500 </s> </s>,2.6027004801270066
4 500 </s> </s> </s>,2.6027004801270066
500 </s> </s> </s> </s>,2.6027004801270066
guts,2.6027004801270066
recognize,2.6027004801270066
<s> <s> not one republican,2.6027004801270066
<s> not one republican has,2.6027004801270066
not one republican has the,2.6027004801270066
one republican has the guts,2.6027004801270066
republican has the guts to,2.6027004801270066
has the guts to recognize,2.6027004801270066
the guts to recognize that,2.6027004801270066
guts to recognize that climate,2.6027004801270066
to recognize that climate change,2.6027004801270066
recognize that climate change is,2.6027004801270066
that climate change is real,2.6027004801270066
climate change is real </s>,2.6027004801270066
change is real </s> </s>,2.6027004801270066
is real </s> </s> </s>,2.6027004801270066
real </s> </s> </s> </s>,2.6027004801270066
dewhurst,2.6027004801270066
promoting,2.6027004801270066
<s> <s> <s> david dewhurst,2.6027004801270066
<s> <s> david dewhurst has,2.6027004801270066
<s> david dewhurst has a,2.6027004801270066
david dewhurst has a record,2.6027004801270066
dewhurst has a record of,2.6027004801270066
has a record of promoting,2.6027004801270066
a record of promoting an,2.6027004801270066
record of promoting an income,2.6027004801270066
of promoting an income tax,2.6027004801270066
promoting an income tax </s>,2.6027004801270066
an income tax </s> </s>,2.6027004801270066
mind,2.6027004801270066
conclude,2.6027004801270066
shouldn,2.6027004801270066
<s> in the past year,2.6027004801270066
in the past year more,2.6027004801270066
the past year more than,2.6027004801270066
past year more than 20,2.6027004801270066
year more than 20 percent,2.6027004801270066
more than 20 percent of,2.6027004801270066
than 20 percent of americans,2.6027004801270066
20 percent of americans have,2.6027004801270066
percent of americans have changed,2.6027004801270066
of americans have changed their,2.6027004801270066
americans have changed their mind,2.6027004801270066
have changed their mind about,2.6027004801270066
changed their mind about the,2.6027004801270066
their mind about the war,2.6027004801270066
mind about the war in,2.6027004801270066
about the war in afghanistan,2.6027004801270066
the war in afghanistan they,2.6027004801270066
war in afghanistan they conclude,2.6027004801270066
in afghanistan they conclude we,2.6027004801270066
afghanistan they conclude we shouldn,2.6027004801270066
they conclude we shouldn t,2.6027004801270066
conclude we shouldn t be,2.6027004801270066
we shouldn t be there,2.6027004801270066
shouldn t be there </s>,2.6027004801270066
t be there </s> </s>,2.6027004801270066
be there </s> </s> </s>,2.6027004801270066
28,2.6027004801270066
<s> in the last five,2.6027004801270066
in the last five years,2.6027004801270066
the last five years 28,2.6027004801270066
last five years 28 000,2.6027004801270066
five years 28 000 people,2.6027004801270066
years 28 000 people have,2.6027004801270066
28 000 people have been,2.6027004801270066
000 people have been killed,2.6027004801270066
people have been killed along,2.6027004801270066
have been killed along the,2.6027004801270066
been killed along the u,2.6027004801270066
killed along the u s,2.6027004801270066
along the u s mexico,2.6027004801270066
leading,2.6027004801270066
pack,2.6027004801270066
<s> <s> the state of,2.6027004801270066
<s> the state of ohio,2.6027004801270066
the state of ohio has,2.6027004801270066
state of ohio has one,2.6027004801270066
of ohio has one of,2.6027004801270066
ohio has one of the,2.6027004801270066
has one of the lowest,2.6027004801270066
one of the lowest unemployment,2.6027004801270066
of the lowest unemployment rates,2.6027004801270066
the lowest unemployment rates in,2.6027004801270066
lowest unemployment rates in the,2.6027004801270066
unemployment rates in the nation,2.6027004801270066
rates in the nation right,2.6027004801270066
in the nation right now,2.6027004801270066
the nation right now and,2.6027004801270066
nation right now and is,2.6027004801270066
right now and is leading,2.6027004801270066
now and is leading the,2.6027004801270066
and is leading the pack,2.6027004801270066
is leading the pack in,2.6027004801270066
leading the pack in terms,2.6027004801270066
the pack in terms of,2.6027004801270066
pack in terms of job,2.6027004801270066
in terms of job creation,2.6027004801270066
terms of job creation </s>,2.6027004801270066
of job creation </s> </s>,2.6027004801270066
job creation </s> </s> </s>,2.6027004801270066
creation </s> </s> </s> </s>,2.6027004801270066
denies,2.6027004801270066
access,2.6027004801270066
<s> <s> says obama health,2.6027004801270066
<s> says obama health reform,2.6027004801270066
says obama health reform law,2.6027004801270066
obama health reform law denies,2.6027004801270066
health reform law denies millions,2.6027004801270066
reform law denies millions access,2.6027004801270066
law denies millions access to,2.6027004801270066
denies millions access to affordable,2.6027004801270066
millions access to affordable insurance,2.6027004801270066
access to affordable insurance </s>,2.6027004801270066
to affordable insurance </s> </s>,2.6027004801270066
affordable insurance </s> </s> </s>,2.6027004801270066
hb2,2.6027004801270066
moved,2.6027004801270066
needle,2.6027004801270066
iota,2.6027004801270066
<s> <s> <s> says hb2,2.6027004801270066
<s> <s> says hb2 hasnt,2.6027004801270066
<s> says hb2 hasnt moved,2.6027004801270066
says hb2 hasnt moved the,2.6027004801270066
hb2 hasnt moved the needle,2.6027004801270066
hasnt moved the needle one,2.6027004801270066
moved the needle one iota,2.6027004801270066
the needle one iota on,2.6027004801270066
needle one iota on north,2.6027004801270066
one iota on north carolinas,2.6027004801270066
iota on north carolinas economy,2.6027004801270066
on north carolinas economy </s>,2.6027004801270066
north carolinas economy </s> </s>,2.6027004801270066
carolinas economy </s> </s> </s>,2.6027004801270066
consists,2.6027004801270066
<s> <s> <s> <s> close,2.6027004801270066
<s> <s> <s> close to,2.6027004801270066
<s> <s> close to 30,2.6027004801270066
<s> close to 30 of,2.6027004801270066
close to 30 of our,2.6027004801270066
to 30 of our federal,2.6027004801270066
30 of our federal prison,2.6027004801270066
of our federal prison population,2.6027004801270066
our federal prison population consists,2.6027004801270066
federal prison population consists of,2.6027004801270066
prison population consists of illegal,2.6027004801270066
population consists of illegal immigrants,2.6027004801270066
consists of illegal immigrants </s>,2.6027004801270066
of illegal immigrants </s> </s>,2.6027004801270066
<s> <s> says rick scott,2.6027004801270066
<s> says rick scott called,2.6027004801270066
says rick scott called education,2.6027004801270066
rick scott called education not,2.6027004801270066
scott called education not a,2.6027004801270066
called education not a core,2.6027004801270066
education not a core function,2.6027004801270066
not a core function of,2.6027004801270066
a core function of the,2.6027004801270066
core function of the state,2.6027004801270066
function of the state </s>,2.6027004801270066
of the state </s> </s>,2.6027004801270066
agencies,2.6027004801270066
<s> <s> <s> the family,2.6027004801270066
<s> <s> the family research,2.6027004801270066
<s> the family research council,2.6027004801270066
the family research council according,2.6027004801270066
family research council according to,2.6027004801270066
research council according to some,2.6027004801270066
council according to some government,2.6027004801270066
according to some government agencies,2.6027004801270066
to some government agencies is,2.6027004801270066
some government agencies is a,2.6027004801270066
government agencies is a terrorist,2.6027004801270066
agencies is a terrorist group,2.6027004801270066
is a terrorist group </s>,2.6027004801270066
a terrorist group </s> </s>,2.6027004801270066
terrorist group </s> </s> </s>,2.6027004801270066
group </s> </s> </s> </s>,2.6027004801270066
<s> <s> <s> obamacare is,2.6027004801270066
<s> <s> obamacare is the,2.6027004801270066
<s> obamacare is the biggest,2.6027004801270066
obamacare is the biggest tax,2.6027004801270066
is the biggest tax increase,2.6027004801270066
the biggest tax increase in,2.6027004801270066
biggest tax increase in american,2.6027004801270066
held,2.6027004801270066
<s> <s> <s> <s> milwaukee,2.6027004801270066
<s> <s> <s> milwaukee mayor,2.6027004801270066
<s> <s> milwaukee mayor tom,2.6027004801270066
<s> milwaukee mayor tom barrett,2.6027004801270066
milwaukee mayor tom barrett has,2.6027004801270066
mayor tom barrett has held,2.6027004801270066
tom barrett has held the,2.6027004801270066
barrett has held the line,2.6027004801270066
has held the line on,2.6027004801270066
held the line on property,2.6027004801270066
the line on property taxes,2.6027004801270066
line on property taxes </s>,2.6027004801270066
on property taxes </s> </s>,2.6027004801270066
property taxes </s> </s> </s>,2.6027004801270066
josh,2.6027004801270066
mandel,2.6027004801270066
lying,2.6027004801270066
ohios,2.6027004801270066
improved,2.6027004801270066
<s> <s> <s> <s> josh,2.6027004801270066
<s> <s> <s> josh mandel,2.6027004801270066
<s> <s> josh mandel is,2.6027004801270066
<s> josh mandel is lying,2.6027004801270066
josh mandel is lying about,2.6027004801270066
mandel is lying about his,2.6027004801270066
is lying about his own,2.6027004801270066
lying about his own record,2.6027004801270066
about his own record the,2.6027004801270066
his own record the rating,2.6027004801270066
own record the rating of,2.6027004801270066
record the rating of ohios,2.6027004801270066
the rating of ohios investment,2.6027004801270066
rating of ohios investment fund,2.6027004801270066
of ohios investment fund has,2.6027004801270066
ohios investment fund has not,2.6027004801270066
investment fund has not improved,2.6027004801270066
fund has not improved </s>,2.6027004801270066
has not improved </s> </s>,2.6027004801270066
not improved </s> </s> </s>,2.6027004801270066
improved </s> </s> </s> </s>,2.6027004801270066
370,2.6027004801270066
settle,2.6027004801270066
lawsuit,2.6027004801270066
decision,2.6027004801270066
sheriff,2.6027004801270066
clarke,2.6027004801270066
jr,2.6027004801270066
untrained,2.6027004801270066
corrections,2.6027004801270066
rather,2.6027004801270066
deputies,2.6027004801270066
lakefront,2.6027004801270066
<s> <s> <s> milwaukee county,2.6027004801270066
<s> <s> milwaukee county taxpayers,2.6027004801270066
<s> milwaukee county taxpayers paid,2.6027004801270066
milwaukee county taxpayers paid 370,2.6027004801270066
county taxpayers paid 370 000,2.6027004801270066
taxpayers paid 370 000 to,2.6027004801270066
paid 370 000 to settle,2.6027004801270066
370 000 to settle a,2.6027004801270066
000 to settle a lawsuit,2.6027004801270066
to settle a lawsuit over,2.6027004801270066
settle a lawsuit over a,2.6027004801270066
a lawsuit over a decision,2.6027004801270066
lawsuit over a decision by,2.6027004801270066
over a decision by sheriff,2.6027004801270066
a decision by sheriff david,2.6027004801270066
decision by sheriff david a,2.6027004801270066
by sheriff david a clarke,2.6027004801270066
sheriff david a clarke jr,2.6027004801270066
david a clarke jr to,2.6027004801270066
a clarke jr to use,2.6027004801270066
clarke jr to use untrained,2.6027004801270066
jr to use untrained corrections,2.6027004801270066
to use untrained corrections officers,2.6027004801270066
use untrained corrections officers rather,2.6027004801270066
untrained corrections officers rather than,2.6027004801270066
corrections officers rather than deputies,2.6027004801270066
officers rather than deputies to,2.6027004801270066
rather than deputies to patrol,2.6027004801270066
than deputies to patrol the,2.6027004801270066
deputies to patrol the lakefront,2.6027004801270066
to patrol the lakefront </s>,2.6027004801270066
patrol the lakefront </s> </s>,2.6027004801270066
the lakefront </s> </s> </s>,2.6027004801270066
lakefront </s> </s> </s> </s>,2.6027004801270066
rush,2.6027004801270066
limbaugh,2.6027004801270066
fail,2.6027004801270066
succeed,2.6027004801270066
<s> <s> <s> says rush,2.6027004801270066
<s> <s> says rush limbaugh,2.6027004801270066
<s> says rush limbaugh made,2.6027004801270066
says rush limbaugh made it,2.6027004801270066
rush limbaugh made it clear,2.6027004801270066
limbaugh made it clear hed,2.6027004801270066
made it clear hed rather,2.6027004801270066
it clear hed rather see,2.6027004801270066
clear hed rather see the,2.6027004801270066
hed rather see the country,2.6027004801270066
rather see the country fail,2.6027004801270066
see the country fail than,2.6027004801270066
the country fail than president,2.6027004801270066
country fail than president barack,2.6027004801270066
fail than president barack obama,2.6027004801270066
than president barack obama succeed,2.6027004801270066
president barack obama succeed </s>,2.6027004801270066
barack obama succeed </s> </s>,2.6027004801270066
obama succeed </s> </s> </s>,2.6027004801270066
succeed </s> </s> </s> </s>,2.6027004801270066
<s> says marco rubio is,2.6027004801270066
says marco rubio is the,2.6027004801270066
marco rubio is the one,2.6027004801270066
rubio is the one for,2.6027004801270066
is the one for an,2.6027004801270066
the one for an open,2.6027004801270066
one for an open border,2.6027004801270066
for an open border </s>,2.6027004801270066
an open border </s> </s>,2.6027004801270066
open border </s> </s> </s>,2.6027004801270066
affect,2.6027004801270066
<s> <s> <s> says cuts,2.6027004801270066
<s> <s> says cuts to,2.6027004801270066
<s> says cuts to medicare,2.6027004801270066
says cuts to medicare affect,2.6027004801270066
cuts to medicare affect people,2.6027004801270066
to medicare affect people who,2.6027004801270066
medicare affect people who have,2.6027004801270066
affect people who have already,2.6027004801270066
people who have already paid,2.6027004801270066
who have already paid in,2.6027004801270066
have already paid in we,2.6027004801270066
already paid in we paid,2.6027004801270066
paid in we paid for,2.6027004801270066
in we paid for it,2.6027004801270066
we paid for it </s>,2.6027004801270066
paid for it </s> </s>,2.6027004801270066
for it </s> </s> </s>,2.6027004801270066
alameel,2.6027004801270066
cornyn,2.6027004801270066
greg,2.6027004801270066
abbott,2.6027004801270066
<s> <s> <s> david alameel,2.6027004801270066
<s> <s> david alameel is,2.6027004801270066
<s> david alameel is giving,2.6027004801270066
david alameel is giving thousands,2.6027004801270066
alameel is giving thousands of,2.6027004801270066
is giving thousands of dollars,2.6027004801270066
giving thousands of dollars to,2.6027004801270066
thousands of dollars to support,2.6027004801270066
of dollars to support the,2.6027004801270066
dollars to support the republican,2.6027004801270066
to support the republican party,2.6027004801270066
support the republican party candidates,2.6027004801270066
the republican party candidates including,2.6027004801270066
republican party candidates including john,2.6027004801270066
party candidates including john cornyn,2.6027004801270066
candidates including john cornyn and,2.6027004801270066
including john cornyn and greg,2.6027004801270066
john cornyn and greg abbott,2.6027004801270066
cornyn and greg abbott </s>,2.6027004801270066
and greg abbott </s> </s>,2.6027004801270066
greg abbott </s> </s> </s>,2.6027004801270066
abbott </s> </s> </s> </s>,2.6027004801270066
providences,2.6027004801270066
closer,2.6027004801270066
eastern,2.6027004801270066
<s> <s> <s> <s> providences,2.6027004801270066
<s> <s> <s> providences port,2.6027004801270066
<s> <s> providences port is,2.6027004801270066
<s> providences port is 200,2.6027004801270066
providences port is 200 miles,2.6027004801270066
port is 200 miles closer,2.6027004801270066
is 200 miles closer to,2.6027004801270066
200 miles closer to europe,2.6027004801270066
miles closer to europe than,2.6027004801270066
closer to europe than any,2.6027004801270066
to europe than any other,2.6027004801270066
europe than any other eastern,2.6027004801270066
than any other eastern port,2.6027004801270066
any other eastern port </s>,2.6027004801270066
other eastern port </s> </s>,2.6027004801270066
eastern port </s> </s> </s>,2.6027004801270066
port </s> </s> </s> </s>,2.6027004801270066
affairs,2.6027004801270066
scandal,2.6027004801270066
exaggerated,2.6027004801270066
satisfied,2.6027004801270066
<s> says hillary clinton said,2.6027004801270066
says hillary clinton said the,2.6027004801270066
hillary clinton said the veterans,2.6027004801270066
clinton said the veterans affairs,2.6027004801270066
said the veterans affairs scandal,2.6027004801270066
the veterans affairs scandal is,2.6027004801270066
veterans affairs scandal is over,2.6027004801270066
affairs scandal is over exaggerated,2.6027004801270066
scandal is over exaggerated she,2.6027004801270066
is over exaggerated she said,2.6027004801270066
over exaggerated she said she,2.6027004801270066
exaggerated she said she was,2.6027004801270066
she said she was satisfied,2.6027004801270066
said she was satisfied with,2.6027004801270066
she was satisfied with what,2.6027004801270066
was satisfied with what was,2.6027004801270066
satisfied with what was going,2.6027004801270066
with what was going on,2.6027004801270066
what was going on </s>,2.6027004801270066
was going on </s> </s>,2.6027004801270066
going on </s> </s> </s>,2.6027004801270066
on </s> </s> </s> </s>,2.6027004801270066
driven,2.6027004801270066
<s> <s> <s> we now,2.6027004801270066
<s> <s> we now have,2.6027004801270066
<s> we now have driven,2.6027004801270066
we now have driven health,2.6027004801270066
now have driven health care,2.6027004801270066
have driven health care costs,2.6027004801270066
driven health care costs down,2.6027004801270066
health care costs down to,2.6027004801270066
care costs down to the,2.6027004801270066
costs down to the lowest,2.6027004801270066
down to the lowest theyve,2.6027004801270066
to the lowest theyve been,2.6027004801270066
the lowest theyve been in,2.6027004801270066
lowest theyve been in 50,2.6027004801270066
theyve been in 50 years,2.6027004801270066
been in 50 years </s>,2.6027004801270066
in 50 years </s> </s>,2.6027004801270066
50 years </s> </s> </s>,2.6027004801270066
sixty,2.6027004801270066
okay,2.6027004801270066
shoot,2.6027004801270066
soldier,2.6027004801270066
<s> <s> <s> <s> sixty,2.6027004801270066
<s> <s> <s> sixty five,2.6027004801270066
<s> <s> sixty five percent,2.6027004801270066
<s> sixty five percent of,2.6027004801270066
sixty five percent of the,2.6027004801270066
five percent of the iraqi,2.6027004801270066
percent of the iraqi people,2.6027004801270066
of the iraqi people now,2.6027004801270066
the iraqi people now say,2.6027004801270066
iraqi people now say it,2.6027004801270066
people now say it s,2.6027004801270066
now say it s okay,2.6027004801270066
say it s okay to,2.6027004801270066
it s okay to shoot,2.6027004801270066
s okay to shoot an,2.6027004801270066
okay to shoot an american,2.6027004801270066
to shoot an american soldier,2.6027004801270066
shoot an american soldier </s>,2.6027004801270066
an american soldier </s> </s>,2.6027004801270066
american soldier </s> </s> </s>,2.6027004801270066
soldier </s> </s> </s> </s>,2.6027004801270066
twelve,2.6027004801270066
thrown,2.6027004801270066
challenges,2.6027004801270066
notion,2.6027004801270066
unconstitutional,2.6027004801270066
<s> <s> <s> <s> twelve,2.6027004801270066
<s> <s> <s> twelve judges,2.6027004801270066
<s> <s> twelve judges have,2.6027004801270066
<s> twelve judges have thrown,2.6027004801270066
twelve judges have thrown out,2.6027004801270066
judges have thrown out legal,2.6027004801270066
have thrown out legal challenges,2.6027004801270066
thrown out legal challenges to,2.6027004801270066
out legal challenges to the,2.6027004801270066
legal challenges to the health,2.6027004801270066
challenges to the health care,2.6027004801270066
to the health care law,2.6027004801270066
the health care law because,2.6027004801270066
health care law because they,2.6027004801270066
care law because they rejected,2.6027004801270066
law because they rejected the,2.6027004801270066
because they rejected the notion,2.6027004801270066
they rejected the notion that,2.6027004801270066
rejected the notion that the,2.6027004801270066
the notion that the health,2.6027004801270066
notion that the health care,2.6027004801270066
that the health care law,2.6027004801270066
the health care law was,2.6027004801270066
health care law was unconstitutional,2.6027004801270066
care law was unconstitutional </s>,2.6027004801270066
law was unconstitutional </s> </s>,2.6027004801270066
was unconstitutional </s> </s> </s>,2.6027004801270066
unconstitutional </s> </s> </s> </s>,2.6027004801270066
precinct,2.6027004801270066
murphy,2.6027004801270066
recount,2.6027004801270066
guatemalan,2.6027004801270066
community,2.6027004801270066
tally,2.6027004801270066
showed,2.6027004801270066
<s> <s> <s> a precinct,2.6027004801270066
<s> <s> a precinct in,2.6027004801270066
<s> a precinct in the,2.6027004801270066
a precinct in the allen,2.6027004801270066
precinct in the allen west,2.6027004801270066
in the allen west patrick,2.6027004801270066
the allen west patrick murphy,2.6027004801270066
allen west patrick murphy recount,2.6027004801270066
west patrick murphy recount has,2.6027004801270066
patrick murphy recount has 7,2.6027004801270066
murphy recount has 7 registered,2.6027004801270066
recount has 7 registered voters,2.6027004801270066
has 7 registered voters in,2.6027004801270066
7 registered voters in guatemalan,2.6027004801270066
registered voters in guatemalan community,2.6027004801270066
voters in guatemalan community and,2.6027004801270066
in guatemalan community and the,2.6027004801270066
guatemalan community and the tally,2.6027004801270066
community and the tally showed,2.6027004801270066
and the tally showed 900,2.6027004801270066
the tally showed 900 voted,2.6027004801270066
tally showed 900 voted </s>,2.6027004801270066
showed 900 voted </s> </s>,2.6027004801270066
